Employee_ID,Age,Gender,Department,Job_Level,Salary,Years_at_Company,Performance_Score,Last_Promotion_Date,Absence_Days,Work_Location
E4177,24,Non-binary,Engineering,3,8117,14,3,22/01/2025,8,In-office
E1609,23,Male,Sales,2,8944,18,4,4/12/2023,0,In-office
E2323,50,Female,Sales,3,3089,5,4,20/07/2021,11,In-office
E6427,41,Female,Sales,3,6785,1,2,29/07/2023,8,Hybrid
E2235,25,Male,HR,2,4110,4,1,9/12/2023,12,Hybrid
E2546,53,Female,Engineering,2,6973,3,2,23/05/2022,3,Hybrid
E6901,54,Non-binary,HR,3,7196,11,2,18/08/2021,14,Remote
E8530,52,Female,Marketing,2,7117,10,2,28/11/2022,0,In-office
E9804,60,Male,Sales,3,6150,1,3,3/04/2024,10,In-office
E3659,38,Non-binary,Sales,1,3097,4,4,21/07/2024,5,Remote
E8430,48,Male,Marketing,1,3209,2,5,20/11/2022,4,Remote
E9128,42,Non-binary,Marketing,1,5953,13,1,7/02/2022,1,Remote
E2098,60,Female,Engineering,1,5685,16,3,26/02/2021,10,Hybrid
E4681,50,Male,Engineering,2,6554,14,4,4/06/2024,9,In-office
E2614,51,Male,Sales,1,6091,18,2,11/01/2025,5,Remote
E7910,23,Male,Sales,1,3278,9,5,4/10/2022,4,In-office
E5338,23,Male,Marketing,2,6344,11,3,19/09/2022,10,Hybrid
E6509,39,Non-binary,Marketing,1,8342,8,2,14/12/2023,4,Hybrid
E8305,48,Female,Sales,3,3765,6,2,13/03/2022,8,Hybrid
E1738,26,Female,Sales,3,3082,10,3,20/08/2021,12,In-office
E2331,59,Female,HR,3,7951,17,1,30/01/2025,7,Hybrid
E8684,45,Female,Engineering,2,4394,12,2,15/08/2023,5,Remote
E4604,22,Female,Sales,3,5771,15,3,27/12/2021,8,Hybrid
E3822,29,Non-binary,HR,3,4399,13,2,12/04/2021,15,Hybrid
E5669,31,Non-binary,Engineering,2,3007,17,4,14/09/2024,13,In-office
E5502,42,Male,Sales,2,5350,16,5,11/10/2023,11,Hybrid
E7067,38,Male,Engineering,1,6989,5,4,12/04/2020,2,Hybrid
E1910,43,Female,HR,1,8991,14,1,31/10/2022,9,In-office
E3566,39,Male,Engineering,3,3472,1,3,20/12/2020,5,Hybrid
E6875,27,Male,Engineering,2,6588,2,2,20/08/2020,5,In-office
E7969,47,Male,HR,2,3142,5,5,16/10/2022,8,Remote
E1714,57,Male,Sales,1,4072,4,3,13/03/2023,4,In-office
E5947,25,Non-binary,HR,1,4443,14,1,23/01/2025,0,Remote
E1522,52,Male,Engineering,2,3649,19,1,23/05/2023,8,Hybrid
E4857,38,Non-binary,Engineering,3,3139,10,3,2/05/2020,5,Hybrid
E4544,41,Non-binary,Sales,3,3387,9,1,22/07/2022,15,Hybrid
E8709,50,Non-binary,Sales,3,3911,1,5,3/07/2021,11,Remote
E3396,23,Non-binary,Sales,2,8912,2,1,26/11/2021,8,Remote
E1937,50,Female,Engineering,2,5560,8,1,19/10/2022,0,Remote
E3177,34,Female,Marketing,1,6024,11,3,24/03/2021,12,Hybrid
E1594,50,Non-binary,Marketing,1,5191,12,5,25/03/2022,7,In-office
E1128,32,Male,Sales,2,4868,4,3,28/01/2023,14,Hybrid
E9241,25,Male,Marketing,3,8651,3,2,27/01/2022,11,Remote
E5614,36,Female,Sales,1,5013,9,1,30/05/2023,9,In-office
E1083,55,Female,HR,2,8678,19,1,19/04/2022,1,In-office
E3677,46,Female,Engineering,2,6053,1,2,24/12/2021,2,Hybrid
E9643,49,Male,Sales,2,7471,6,1,27/01/2023,3,In-office
E9604,38,Non-binary,Marketing,2,6517,17,3,9/07/2022,6,Remote
E1447,59,Non-binary,Engineering,3,7022,1,3,13/09/2022,4,Remote
E1919,44,Non-binary,Engineering,3,4673,2,1,16/07/2022,11,Remote
E1530,45,Male,Sales,1,6713,18,3,5/11/2021,1,Remote
E4197,56,Female,Engineering,3,3811,18,1,9/05/2024,4,Remote
E9105,35,Male,HR,1,7850,11,1,15/05/2021,10,Hybrid
E4458,32,Female,Engineering,1,4940,6,4,5/11/2020,2,In-office
E3442,35,Female,Engineering,3,4559,18,3,2/11/2022,3,Hybrid
E4671,32,Non-binary,Engineering,1,8748,7,3,30/06/2021,4,Hybrid
E8026,50,Female,HR,3,5990,10,2,24/02/2023,4,Remote
E5779,35,Female,Marketing,2,7819,5,5,8/12/2021,12,Hybrid
E4498,42,Non-binary,Marketing,1,4185,2,3,12/09/2023,4,Remote
E7131,29,Male,Engineering,1,5500,16,1,14/04/2024,6,Remote
E8436,42,Male,Engineering,3,6258,4,2,24/04/2023,2,In-office
E6267,60,Non-binary,Engineering,1,5778,3,2,21/03/2023,11,Remote
E1851,44,Male,Engineering,3,3902,20,5,27/03/2023,1,In-office
E1436,59,Non-binary,Marketing,1,4041,10,4,20/10/2021,8,Hybrid
E3848,58,Female,Sales,2,8346,12,1,7/12/2023,8,Hybrid
E8384,57,Non-binary,Marketing,2,3416,17,2,10/11/2021,3,In-office
E4090,55,Female,HR,3,3354,9,4,13/04/2020,6,In-office
E9801,35,Non-binary,Marketing,3,7065,10,2,4/08/2024,9,In-office
E7954,27,Non-binary,Sales,3,8731,16,1,11/08/2022,12,Hybrid
E2202,47,Female,Engineering,3,3797,19,5,15/02/2023,10,In-office
E9735,60,Female,Marketing,3,7667,10,2,30/05/2024,15,In-office
E7886,42,Male,Sales,2,4028,15,5,6/09/2020,14,Remote
E3532,30,Male,Marketing,1,8546,6,1,28/05/2023,10,Remote
E3127,53,Male,Marketing,2,7983,12,5,22/10/2022,8,In-office
E5800,35,Non-binary,Engineering,1,6030,20,1,25/08/2022,9,Hybrid
E7233,54,Female,Sales,1,4478,9,4,5/11/2020,10,Hybrid
E3985,31,Male,Sales,3,8578,3,2,20/08/2023,14,In-office
E8998,33,Male,HR,2,3930,16,4,17/05/2021,1,Remote
E1892,37,Non-binary,Sales,1,6545,3,3,28/04/2022,11,Remote
E9929,27,Male,Marketing,2,3691,3,2,17/12/2022,13,In-office
E1172,52,Female,HR,2,7420,18,1,21/11/2024,1,Remote
E6623,58,Non-binary,HR,3,3132,10,3,29/08/2020,6,Remote
E8233,31,Female,Marketing,2,3709,16,4,5/01/2025,6,Hybrid
E8419,27,Male,HR,3,7694,7,2,26/02/2024,6,Remote
E3245,53,Non-binary,HR,2,4095,19,1,17/03/2024,9,Remote
E4801,25,Female,Sales,1,5389,19,4,18/10/2021,2,Remote
E3967,42,Male,HR,3,4720,17,5,11/05/2022,6,In-office
E3072,60,Male,Marketing,1,8869,3,5,12/05/2020,3,Hybrid
E2236,27,Male,Engineering,3,7630,8,3,12/11/2024,13,Remote
E8394,50,Male,Marketing,2,8380,15,4,23/10/2024,11,In-office
E3132,38,Female,Sales,3,4620,12,3,6/11/2020,3,Hybrid
E5974,57,Non-binary,HR,2,6555,4,1,27/09/2021,13,Remote
E5297,23,Male,Sales,2,5245,4,4,25/08/2020,14,Remote
E9791,56,Female,Engineering,1,4675,15,2,9/10/2024,12,Remote
E6208,51,Male,HR,1,5644,15,3,16/06/2021,1,Hybrid
E1534,38,Male,Engineering,1,5469,3,1,22/01/2022,7,Hybrid
E1274,40,Non-binary,Marketing,2,7752,18,5,30/05/2020,11,Remote
E8489,47,Non-binary,Sales,1,7254,12,1,28/03/2024,1,In-office
E2870,45,Male,Marketing,1,3066,4,5,20/11/2024,8,Remote
E5516,52,Male,Sales,3,8969,18,3,8/12/2023,10,Hybrid
E5365,46,Female,Engineering,2,5304,17,1,30/04/2024,1,Remote
E1778,44,Male,Engineering,3,6595,15,4,26/06/2020,7,In-office
E3420,43,Non-binary,Sales,1,5171,8,1,25/06/2021,1,Hybrid
E7663,51,Male,HR,2,4846,11,3,26/05/2022,8,Remote
E3069,25,Male,Marketing,3,5848,3,3,13/06/2023,3,Remote
E3638,35,Female,HR,1,6045,19,1,19/09/2020,14,In-office
E1584,47,Female,Sales,1,7807,6,4,20/02/2023,1,Remote
E5129,28,Male,Engineering,1,7291,1,1,4/03/2023,9,Hybrid
E5200,31,Male,Engineering,2,3770,14,1,15/05/2021,0,Remote
E5011,40,Non-binary,Engineering,3,6529,16,2,3/09/2023,6,In-office
E9295,51,Non-binary,Engineering,1,5901,18,2,24/07/2022,10,Remote
E1920,39,Female,Marketing,1,4428,6,5,5/08/2022,7,In-office
E4317,23,Non-binary,Engineering,1,8560,18,2,26/03/2021,9,Remote
E7057,58,Female,HR,3,5693,7,1,24/01/2021,2,In-office
E6678,48,Female,Sales,1,3503,3,5,31/01/2021,12,Hybrid
E3757,36,Male,Engineering,1,3510,15,1,1/10/2020,13,Hybrid
E8217,53,Female,Engineering,1,4474,17,2,13/03/2021,14,In-office
E2873,52,Non-binary,Engineering,2,3620,11,4,23/03/2022,1,Hybrid
E9321,34,Male,Engineering,1,8019,6,3,27/12/2024,9,Remote
E4989,53,Non-binary,Marketing,2,4892,16,5,6/12/2023,12,Hybrid
E1556,25,Non-binary,HR,3,8509,12,4,23/09/2024,9,In-office
E3643,38,Female,Engineering,1,6876,13,2,13/11/2020,3,Remote
E2494,34,Non-binary,Engineering,3,6948,11,1,15/01/2025,11,Hybrid
E9115,25,Female,HR,2,5365,6,5,17/01/2021,13,Hybrid
E8511,26,Male,Engineering,3,5530,8,1,25/04/2021,9,Hybrid
E7429,55,Female,HR,2,3779,7,4,7/12/2023,8,Remote
E8664,45,Male,HR,2,4109,9,4,15/05/2022,15,Remote
E5332,42,Male,Engineering,2,8164,8,5,9/07/2024,7,In-office
E5198,42,Non-binary,Marketing,3,8754,1,2,14/07/2021,8,Hybrid
E3087,55,Male,Engineering,2,5884,10,2,8/08/2020,3,Hybrid
E3299,26,Female,Sales,1,8416,1,5,7/08/2021,1,Remote
E9927,51,Female,Sales,2,3458,2,4,13/08/2024,15,Remote
E3720,38,Female,HR,2,4195,7,3,20/02/2022,3,In-office
E8769,36,Female,Sales,2,4794,3,3,20/02/2022,3,Hybrid
E1281,49,Female,Sales,2,6262,18,2,21/04/2020,0,Remote
E9054,56,Male,Engineering,3,5001,16,2,5/03/2022,11,Hybrid
E6964,27,Male,Sales,3,3943,16,4,11/09/2020,15,Remote
E1906,49,Non-binary,Engineering,2,5311,2,2,12/07/2024,6,Hybrid
E1319,47,Female,HR,2,4956,8,2,20/02/2022,1,In-office
E1747,51,Non-binary,Engineering,1,3545,11,3,1/10/2020,14,Hybrid
E7278,49,Non-binary,HR,3,8061,4,3,16/10/2020,13,Hybrid
E9640,45,Female,Marketing,2,7869,15,5,3/05/2023,13,In-office
E9395,46,Female,Sales,1,3786,5,4,28/07/2024,12,Hybrid
E3816,56,Female,HR,1,5076,18,1,13/08/2021,0,Remote
E6685,45,Male,Sales,3,6134,10,5,8/07/2021,8,In-office
E7666,25,Non-binary,Engineering,1,7219,3,2,4/11/2024,11,Remote
E4384,43,Female,Marketing,2,6631,12,3,27/06/2020,6,Remote
E4049,41,Male,Engineering,2,4973,15,4,1/10/2023,0,In-office
E7506,33,Non-binary,Engineering,3,4210,20,5,11/06/2022,13,Hybrid
E8162,37,Non-binary,Engineering,2,4801,3,3,5/04/2024,6,Remote
E9208,55,Male,Engineering,1,6049,16,1,19/02/2024,15,Hybrid
E4081,39,Male,Engineering,2,7356,5,3,25/02/2020,4,In-office
E8712,55,Female,Marketing,3,8135,8,4,3/09/2021,9,In-office
E9943,23,Female,Marketing,2,4733,17,2,12/09/2020,10,In-office
E3010,36,Non-binary,Sales,1,5525,8,4,16/09/2021,4,In-office
E4517,24,Male,Sales,2,7063,19,3,7/10/2023,3,Hybrid
E2560,41,Female,Marketing,1,3012,20,3,18/12/2020,3,Hybrid
E8791,52,Male,Sales,1,4384,15,4,17/12/2024,3,In-office
E2624,51,Non-binary,HR,2,7318,12,3,11/03/2023,8,In-office
E2892,28,Female,Sales,2,4951,15,2,6/04/2023,6,Remote
E6239,29,Male,HR,3,3516,14,4,20/04/2024,6,Hybrid
E4229,32,Non-binary,Engineering,2,4263,15,3,9/03/2022,0,Remote
E5663,52,Male,HR,1,3705,14,1,11/08/2024,0,Remote
E6824,35,Male,Engineering,3,3533,17,4,28/07/2024,3,Remote
E2352,22,Female,Engineering,1,5831,9,2,12/01/2025,12,Hybrid
E6303,45,Male,HR,3,8677,7,5,4/11/2022,9,Hybrid
E9070,44,Male,HR,1,6902,6,2,8/12/2024,13,Remote
E7254,52,Female,Engineering,3,3568,2,2,5/04/2023,10,Hybrid
E2584,43,Male,Engineering,2,7162,3,2,23/04/2020,1,In-office
E7472,59,Female,HR,2,8244,1,4,20/12/2024,9,In-office
E4633,35,Female,Engineering,1,6073,4,1,17/05/2021,5,In-office
E2935,55,Female,Engineering,1,3366,16,3,7/06/2022,4,Hybrid
E3975,47,Non-binary,Engineering,2,5263,2,2,24/03/2020,5,Remote
E9175,54,Female,HR,2,3730,2,3,25/04/2020,4,Remote
E7655,29,Non-binary,Marketing,1,8188,5,5,5/11/2023,13,In-office
E9833,29,Female,Engineering,2,3724,6,4,26/07/2020,14,In-office
E2391,31,Female,Sales,2,4454,14,3,23/11/2022,1,Remote
E5319,53,Non-binary,Marketing,2,7873,12,3,10/09/2023,2,Remote
E4026,22,Female,Marketing,2,6859,15,1,23/02/2024,3,Hybrid
E6603,44,Male,HR,3,7414,19,5,28/06/2020,5,Hybrid
E7689,56,Non-binary,Engineering,2,4963,16,1,3/07/2023,6,In-office
E3826,23,Male,Engineering,2,4459,11,4,28/01/2023,12,Hybrid
E2950,38,Male,Sales,1,5281,9,4,8/10/2023,15,Remote
E2958,41,Male,HR,2,8702,9,2,26/03/2024,13,Remote
E1081,29,Male,Sales,1,3379,14,4,31/05/2022,14,In-office
E4755,22,Male,Sales,3,7696,11,2,4/05/2022,4,In-office
E4043,35,Female,Engineering,1,3029,9,3,3/05/2024,5,Hybrid
E4896,45,Male,HR,1,6718,4,2,14/07/2022,2,Hybrid
E5529,26,Non-binary,HR,2,6749,12,5,3/11/2023,1,Hybrid
E9754,48,Non-binary,Engineering,2,8694,2,4,2/01/2022,12,Remote
E3036,28,Non-binary,Marketing,2,6993,14,1,20/02/2020,7,Remote
E4871,51,Female,Marketing,3,8209,19,3,12/06/2024,4,Remote
E7575,43,Male,Marketing,2,7290,14,5,6/09/2023,10,In-office
E9349,52,Female,Marketing,1,7593,13,3,2/03/2022,7,Hybrid
E1317,47,Non-binary,Sales,2,6346,14,4,8/03/2021,6,Hybrid
E1553,27,Non-binary,Sales,1,7904,5,4,8/04/2023,3,Remote
E2214,43,Non-binary,Engineering,1,8401,4,4,18/08/2024,12,Remote
E6040,49,Female,Sales,3,4195,14,4,18/01/2025,0,In-office
E7662,42,Non-binary,HR,1,4132,14,5,19/10/2020,11,Hybrid
E2939,58,Male,HR,3,3046,17,4,28/12/2020,10,In-office
E1650,29,Non-binary,Engineering,3,5071,16,4,9/06/2020,1,In-office
E5512,34,Non-binary,HR,1,4015,11,5,17/04/2023,15,Remote
E9751,26,Male,HR,2,7241,17,4,3/09/2024,4,In-office
E2860,54,Male,Sales,1,3795,1,5,16/09/2024,12,Remote
E3024,47,Non-binary,Marketing,1,8132,18,2,2/11/2024,1,In-office
E7819,60,Non-binary,HR,3,4589,8,5,10/05/2024,3,Remote
E9559,43,Female,Marketing,3,7268,7,3,20/11/2023,15,In-office
E9270,58,Non-binary,Marketing,1,6729,11,4,25/02/2023,10,Hybrid
E1265,56,Male,Sales,3,5221,14,5,27/12/2024,8,Hybrid
E7079,38,Non-binary,HR,1,5435,6,4,8/08/2020,10,Remote
E4412,38,Non-binary,HR,3,5411,14,2,20/02/2024,6,Hybrid
E7011,39,Male,HR,2,5039,19,2,28/02/2020,14,Hybrid
E7525,25,Non-binary,Sales,2,8065,14,5,12/04/2023,13,Hybrid
E2928,52,Non-binary,Sales,3,3701,14,2,18/04/2024,4,In-office
E2084,22,Male,HR,1,6486,6,3,1/07/2022,8,Remote
E3649,32,Female,Sales,3,7652,15,2,22/09/2024,7,Hybrid
E3352,35,Male,Engineering,2,6090,11,5,25/10/2021,12,Remote
E4213,23,Non-binary,Marketing,3,3585,5,5,30/04/2022,5,Hybrid
E4415,28,Female,Marketing,3,8950,9,5,14/08/2020,3,Hybrid
E6108,58,Female,Engineering,1,3777,11,4,24/10/2024,4,In-office
E6725,33,Female,HR,3,8132,15,4,17/04/2020,2,Hybrid
E8602,46,Male,Engineering,2,4445,1,1,24/07/2021,6,Hybrid
E6213,31,Female,Sales,2,7356,13,4,4/02/2021,2,In-office
E5103,30,Female,Marketing,3,5470,14,2,21/05/2020,0,In-office
E8490,49,Female,Marketing,1,4743,13,5,8/03/2020,15,Remote
E8412,60,Non-binary,HR,1,6948,7,1,11/02/2024,9,In-office
E9218,56,Non-binary,HR,1,5799,15,1,18/08/2022,13,In-office
E8803,39,Non-binary,Marketing,2,6789,16,3,2/06/2021,4,Hybrid
E2984,58,Female,Engineering,3,6785,7,5,25/04/2024,10,In-office
E5519,59,Non-binary,Engineering,1,7488,12,5,30/01/2024,13,In-office
E3746,24,Non-binary,Sales,3,3852,15,5,8/05/2024,9,Hybrid
E3468,31,Female,Engineering,1,8264,16,1,5/03/2021,10,Remote
E3609,59,Female,Sales,3,6978,6,5,15/02/2024,11,Remote
E2815,31,Male,Marketing,3,6345,19,3,23/02/2024,9,In-office
E9786,46,Female,HR,3,8517,9,2,15/12/2021,11,Remote
E9023,34,Non-binary,HR,2,7759,1,3,18/04/2021,13,In-office
E7344,57,Non-binary,Marketing,2,7656,1,3,2/11/2023,12,Remote
E9788,47,Female,Marketing,3,3764,3,4,25/06/2022,13,Remote
E2474,47,Female,Marketing,1,6035,7,5,23/12/2021,4,Remote
E5383,47,Non-binary,Marketing,1,6555,20,4,24/12/2020,2,Remote
E1666,24,Non-binary,HR,1,7363,16,5,22/03/2020,2,Remote
E1046,52,Female,Sales,1,5674,8,4,12/11/2022,13,In-office
E3229,52,Female,Engineering,2,7461,15,5,21/04/2020,0,In-office
E6731,36,Non-binary,Sales,3,8652,3,2,6/09/2020,14,Remote
E5501,58,Female,HR,3,5474,14,1,4/08/2024,10,Remote
E1817,56,Male,Sales,2,4639,5,3,11/03/2021,13,Hybrid
E1597,38,Non-binary,Marketing,3,8340,2,1,2/06/2020,7,In-office
E5805,59,Female,HR,2,3694,17,4,27/10/2020,13,Remote
E5824,49,Female,Marketing,2,7558,2,5,20/03/2023,0,Hybrid
E2525,43,Non-binary,HR,3,3295,2,2,8/06/2020,7,In-office
E5332,25,Non-binary,Marketing,3,5378,12,3,3/06/2020,13,In-office
E3444,36,Male,HR,3,7567,5,5,13/02/2021,4,In-office
E4592,23,Non-binary,Engineering,1,7244,10,4,19/12/2022,12,In-office
E8506,54,Non-binary,HR,2,7861,2,3,7/12/2021,0,Remote
E7683,32,Non-binary,HR,1,4104,8,4,27/12/2021,9,In-office
E1962,35,Female,Marketing,2,4409,15,2,20/01/2020,13,Remote
E4177,36,Non-binary,Engineering,2,8377,11,5,28/12/2021,2,Hybrid
E4772,52,Non-binary,Sales,1,5688,11,5,15/10/2024,11,Hybrid
E6665,26,Male,Marketing,3,6682,4,3,18/08/2024,4,Remote
E7112,30,Non-binary,Sales,2,5690,3,4,20/08/2023,14,Remote
E6020,47,Non-binary,Marketing,2,3447,16,1,11/11/2020,0,In-office
E1214,27,Male,HR,2,4231,7,2,5/06/2023,9,In-office
E2844,23,Non-binary,Sales,2,5546,8,3,31/07/2022,3,Hybrid
E2939,29,Non-binary,Sales,2,8369,16,4,3/03/2022,2,Hybrid
E2835,51,Female,HR,3,7762,8,4,25/06/2022,5,In-office
E5946,31,Non-binary,Sales,1,3829,14,4,19/03/2024,1,Remote
E7169,56,Non-binary,Engineering,3,8485,16,2,13/12/2023,4,In-office
E7185,24,Female,Marketing,1,6429,9,1,25/05/2020,5,In-office
E6063,40,Male,HR,2,8985,16,5,18/10/2023,3,Hybrid
E8971,36,Female,Sales,1,8725,1,4,14/03/2024,5,Hybrid
E3434,28,Female,HR,2,5336,9,2,4/05/2022,8,Hybrid
E9306,52,Female,HR,1,5713,13,4,7/01/2025,14,In-office
E2356,60,Male,Sales,1,4388,15,5,8/11/2024,7,Hybrid
E6047,43,Female,Marketing,3,7524,1,5,14/10/2020,13,In-office
E1846,60,Male,Marketing,2,5337,10,1,13/02/2021,14,Hybrid
E7353,42,Female,Sales,3,8946,7,5,23/08/2024,11,In-office
E5591,47,Male,Engineering,1,7455,3,4,17/01/2021,15,Remote
E7041,46,Male,Sales,3,6183,11,3,1/12/2022,2,Hybrid
E7731,23,Female,HR,1,3670,11,1,5/11/2020,6,Hybrid
E1903,48,Non-binary,Engineering,3,8126,5,2,23/10/2024,7,Hybrid
E3884,37,Male,Engineering,3,6305,12,3,30/06/2024,10,Remote
E2044,37,Non-binary,Sales,2,8513,1,3,20/05/2022,1,Hybrid
E2945,50,Non-binary,Sales,1,8985,5,3,14/01/2025,13,Remote
E4431,38,Female,Sales,3,5222,18,4,8/03/2020,9,Hybrid
E2150,59,Female,Engineering,1,6625,1,4,16/02/2024,4,In-office
E6565,54,Male,HR,3,5578,16,5,24/08/2023,5,Hybrid
E2990,58,Male,HR,1,6340,20,3,13/07/2023,3,In-office
E9315,31,Female,Engineering,3,6627,9,4,22/01/2020,3,Remote
E9313,34,Non-binary,Engineering,1,4692,15,5,1/01/2021,11,Hybrid
E5386,49,Male,Engineering,3,6813,11,4,22/12/2022,8,In-office
E9645,34,Female,Marketing,3,5580,16,1,26/11/2020,3,In-office
E7382,36,Female,Sales,3,4557,4,2,26/08/2021,12,In-office
E5364,36,Female,Sales,2,3446,2,4,16/04/2024,6,In-office
E6286,28,Non-binary,Marketing,3,6103,19,3,4/11/2020,12,Remote
E2165,54,Female,Sales,2,8440,7,4,13/10/2021,6,In-office
E7351,35,Female,Marketing,2,6769,10,2,7/07/2022,11,Remote
E3722,25,Female,Marketing,1,5742,16,4,13/09/2021,12,Hybrid
E4239,39,Male,HR,1,4141,7,5,7/12/2022,12,Hybrid
E8463,22,Female,Marketing,3,6103,13,3,31/08/2023,8,In-office
E7360,56,Non-binary,Marketing,3,3489,14,2,1/03/2023,10,Remote
E3797,41,Non-binary,Engineering,2,8174,8,3,2/05/2020,4,Hybrid
E1439,32,Non-binary,Marketing,1,7836,12,2,28/01/2023,14,Remote
E5601,26,Male,Sales,1,6014,11,1,24/11/2022,7,In-office
E1998,40,Female,HR,1,3969,11,5,22/05/2022,10,Remote
E1624,35,Female,HR,2,6479,1,2,27/08/2022,0,Remote
E9104,43,Non-binary,Sales,2,5297,19,4,20/11/2024,1,In-office
E5683,38,Non-binary,HR,1,6221,10,2,18/01/2022,10,In-office
E9838,45,Non-binary,Sales,2,4851,9,1,28/07/2023,2,Remote
E6620,44,Female,Engineering,3,4140,13,1,3/01/2025,4,Hybrid
E9625,44,Non-binary,Sales,1,5504,3,2,12/12/2023,11,Hybrid
E6393,34,Male,Sales,3,6280,20,2,29/06/2020,4,Remote
E6432,59,Male,Sales,3,7678,18,1,20/02/2023,9,In-office
E7167,54,Non-binary,HR,2,3278,7,2,15/08/2020,1,Hybrid
E4586,30,Female,HR,1,3824,8,1,15/07/2023,7,In-office
E2149,41,Male,HR,1,7359,18,2,15/05/2021,9,Hybrid
E8900,38,Female,Sales,3,6469,9,4,23/12/2024,13,Hybrid
E3995,24,Female,Sales,2,5316,19,3,20/05/2023,3,Hybrid
E3468,48,Non-binary,HR,3,8367,14,2,30/06/2024,8,In-office
E8113,45,Female,Engineering,3,6566,4,1,10/11/2024,8,In-office
E2311,48,Male,Marketing,2,3291,19,2,20/06/2022,0,Hybrid
E1428,38,Male,Marketing,1,4350,2,2,12/09/2024,5,In-office
E9477,35,Female,Sales,3,4931,15,3,5/02/2023,0,In-office
E1349,26,Non-binary,Engineering,3,5092,7,2,7/04/2023,1,Hybrid
E5132,40,Male,Engineering,3,7589,8,5,15/12/2023,7,In-office
E8267,54,Non-binary,Marketing,3,7533,16,1,21/01/2023,12,Remote
E1712,46,Female,Engineering,1,8746,10,2,15/03/2024,10,Hybrid
E5826,39,Female,Engineering,1,4630,11,5,14/03/2020,4,Hybrid
E9516,35,Male,Sales,3,4028,10,3,14/08/2024,14,In-office
E9824,52,Male,Sales,3,7122,16,4,12/10/2021,0,Hybrid
E9767,36,Female,Marketing,2,7472,4,5,5/11/2024,15,In-office
E1683,42,Female,Marketing,3,8099,3,3,6/03/2021,3,Hybrid
E5556,43,Female,Sales,2,6420,17,5,10/09/2021,11,Remote
E2629,45,Female,HR,1,7115,6,2,11/12/2020,15,Hybrid
E7004,30,Male,HR,2,4922,3,4,18/02/2020,5,Remote
E7992,53,Non-binary,Marketing,1,3418,7,1,23/09/2020,5,In-office
E4698,34,Male,Engineering,3,7367,17,3,2/08/2022,7,Remote
E4758,47,Male,Engineering,2,4649,16,1,28/02/2020,0,In-office
E9590,22,Male,Sales,1,7950,2,2,26/12/2021,15,In-office
E5236,46,Male,Sales,2,4216,3,1,6/05/2020,13,In-office
E4915,34,Female,Sales,1,7881,6,5,16/09/2024,15,In-office
E6153,47,Male,Engineering,1,5002,6,1,26/05/2024,10,Remote
E2734,33,Non-binary,Marketing,1,3438,11,1,19/02/2022,2,In-office
E4370,51,Non-binary,Marketing,3,6425,10,4,23/03/2021,9,In-office
E4480,29,Male,HR,3,6325,7,1,27/08/2022,11,In-office
E3715,30,Female,Engineering,1,5834,15,2,14/09/2020,13,Hybrid
E8943,33,Male,Marketing,1,7608,11,2,13/03/2024,4,Remote
E1606,22,Male,Sales,3,3390,1,1,4/04/2023,13,In-office
E7933,53,Non-binary,Sales,1,5586,15,5,30/03/2022,3,Hybrid
E5239,35,Male,Marketing,3,5317,20,4,29/05/2022,14,Hybrid
E6741,37,Female,HR,3,4022,4,3,29/06/2021,6,In-office
E4420,32,Non-binary,Marketing,3,3857,10,2,10/08/2024,8,Remote
E6139,24,Female,Sales,1,5013,5,2,24/09/2020,0,In-office
E3047,51,Female,Sales,1,8474,6,4,28/03/2023,4,Remote
E2261,56,Female,Sales,1,7638,12,4,2/03/2024,5,Remote
E7668,59,Non-binary,Sales,1,4362,13,4,21/06/2022,4,In-office
E7964,29,Male,HR,2,4219,9,2,19/12/2024,0,Remote
E7318,41,Male,HR,1,6251,3,5,5/08/2022,5,In-office
E5461,36,Female,HR,1,4028,16,4,14/03/2022,13,Hybrid
E3796,34,Male,Sales,2,8616,4,3,9/09/2022,11,Remote
E5696,52,Female,HR,3,7506,9,4,12/05/2022,7,Hybrid
E1166,38,Female,Sales,3,4107,18,5,9/12/2022,12,Hybrid
E5479,60,Non-binary,HR,2,3849,7,2,16/12/2023,11,Remote
E7486,53,Female,Sales,1,7968,16,5,27/01/2024,3,Hybrid
E7469,25,Female,Engineering,1,6873,12,1,16/10/2021,5,Hybrid
E6193,43,Female,Marketing,2,4834,16,2,30/11/2023,2,In-office
E4797,38,Non-binary,Sales,2,8431,17,2,17/03/2021,14,Hybrid
E8468,37,Female,HR,3,3981,17,4,17/07/2020,13,Hybrid
E6340,49,Male,Sales,2,5453,4,1,27/08/2023,15,Remote
E6106,56,Male,Engineering,1,4677,4,4,25/04/2023,3,Remote
E5194,39,Male,Engineering,1,7205,12,3,17/08/2020,1,In-office
E4984,31,Male,Engineering,1,5866,18,2,1/04/2022,5,Remote
E6090,34,Male,Marketing,2,6125,18,3,20/03/2024,5,Remote
E2661,41,Male,Marketing,2,3016,15,3,9/10/2020,4,Hybrid
E1033,60,Female,Sales,2,7843,14,2,28/03/2023,9,Remote
E7986,51,Female,Marketing,3,8623,9,1,14/05/2024,0,Hybrid
E3919,40,Non-binary,Engineering,3,3544,5,3,5/02/2022,15,In-office
E2076,54,Non-binary,Sales,2,5997,19,1,17/11/2022,6,Hybrid
